"824","10","Vasavilan","1"
"825","10","Velanai","1"
"827","11","Adampan","1"
"828","11","Arippu","1"
"829","11","Athimottai","1"
"830","11","Chilavathurai","1"
"831","11","Erukkalampiddy","1"
"832","11","llluppaikadavai","1"
"833","11","Madhu Church","1"
"834","11","Madhu Road","1"
"835","11","Mannar","1"
"836","11","Marichchi Kaddi","1"
"837","11","Murunkan","1"
"838","11","Nanattan","1"
"839","11","P.P.Potkemy","1"
"840","11","Palampiddy","1"
"841","11","Periyakunchikulam","1"
"842","11","Periyamadhu","1"
"843","11","Pesalai","1"
"844","11","Talaimannar","1"
"845","11","Temple","1"
"846","11","Tharapuram","1"
"847","11","Thiruketheeswaram Temple","1"
"848","11","Uyilankulam","1"
"849","11","Vaddakandal","1"
"850","11","Vankalai","1"
"851","11","Vellan Kulam","1"
"852","11","Vidataltivu","1"
"853","12","Alampil","1"
"854","12","Karuppaddamurippu","1"
"855","12","Kokkilai","1"
"856","12","Kokkuthuoduvai","1"
"857","12","Mankulam","1"
"858","12","Mullativu","1"
"859","12","Mullivaikkal","1"
"860","12","Mulliyawalai","1"
"861","12","Muthauyan Kaddakulam","1"
"862","12","Naddan Kandal","1"
"863","12","Odduchudan","1"
"864","12","Puthuvedduvan","1"
"865","12","Thunukkai","1"
"866","12","Udayarkaddu","1"
"867","12","Vavunakkulam","1"
"868","12","Visvamadukulam","1"
"869","12","Yogapuram","1"
"870","13","Akkarayankulam","1"
"871","13","Cheddikulam","1"
"872","13","Chemamadukkulam","1"
"873","13","Elephant Pass","1"
"874","13","Eluthumadduval","1"
"875","13","Iranai lluppaikulam","1"
"876","13","Iranaitiv","1"
"877","13","Kanagarayankulam","1"
"878","13","Kanavil","1"
"879","13","Kandavalai","1"
"880","13","Kavutharimunai","1"
"881","13","Kilinochchi","1"
"882","13","lyakachchi","1"
"883","13","Mahakachchakodiya","1"
"884","13","Mamaduwa","1"
"885","13","Maraiyadithakulam","1"
"886","13","Mulliyan","1"
"887","13","Murasumoddai","1"
"888","13","Nedunkemy","1"
"889","13","Neriyakulam","1"
"890","13","Omanthai","1"
"891","13","Palamoddai","1"
"892","13","Pallai","1"
